.央视频道,#genre#
好消息2台,mitv://generationnexxxt.com:19806/2b9f20946a6147dfba8f92373fbafee5
ELTV生活英语台,mitv://generationnexxxt.com:19806/78c0f08e89a844ef89d6803bce27a827
靖洋卡通Nice Bingo,mitv://generationnexxxt.com:19806/1279fb2d1ae14676a31b2e5b38a2cd57
靖天卡通台,mitv://generationnexxxt.com:19806/0e27e5f319264b609ec810e126edf969
Nick Jr.,mitv://generationnexxxt.com:19806/acebbded37714fa4a5554c025873a92c
Mezzo Live,mitv://generationnexxxt.com:19806/1c1e90cd01934a5f917ec4fad5c97665
CLASSICA 古典乐,mitv://generationnexxxt.com:19806/133be9054bcd4fa68d2e34205004a51a
爱尔达体育1台(备),mitv://generationnexxxt.com:19806/1180278580d04cb490450ec59b4edc6b
爱尔达体育2台,mitv://generationnexxxt.com:19806/d1f16ee235314a0fbc33742ab7af534b
TRACE Sport Stars,mitv://generationnexxxt.com:19806/b0cb233f10e84f29910fa38e15a07035
博斯高球,mitv://generationnexxxt.com:19806/6ff0b79453d2430986930b7c84a286df
博斯高球二台,mitv://generationnexxxt.com:19806/65e1b654000ce227c9f3778a2b254b95	
博斯网球台,mitv://generationnexxxt.com:19806/7fb5b66ce38747de84be865952153959
博斯魅力网,mitv://generationnexxxt.com:19806/65e1b6530009723ec9f372c730a82585
博斯无限台,mitv://generationnexxxt.com:19806/f2973cfa7c2045e6b8a184f1bf18af7c
博斯无限二台,mitv://generationnexxxt.com:19806/65e1b653000eb97ec9f3741f6f4318a0
博斯运动,mitv://generationnexxxt.com:19806/6293839c167e4b6393c745db434b2465
ELEVEN体育2台,mitv://generationnexxxt.com:19806/057061c0da744aa7b035169dba5ebe2a
智林体育台,mitv://generationnexxxt.com:19806/931c171e2f774f7aa1a92e97f5098c9f
博斯运动二台,mitv://generationnexxxt.com:19806/65e1b65400075c3dc9f3762355b36cc1
HBO强档巨献,mitv://generationnexxxt.com:19806/563a5981b8ad4df085b59ce98bbecb95
HBO原创巨献,mitv://generationnexxxt.com:19806/bd0a33ff8b6f4fe9ba7791ad73c6c16e
BBC Earth,mitv://generationnexxxt.com:19806/49261fefe28441bea7b775cc44fa16b5
Discovery Asia,mitv://generationnexxxt.com:19806/0afefbe6244c42dbac40a3d8abef8d07
Discovery科学频道,mitv://generationnexxxt.com:19806/39e1494bd82c449892c6f92a6c8dc213
DMAX,mitv://generationnexxxt.com:19806/50af7fb4500840e292bcfae4dd50e97f
EVE,mitv://generationnexxxt.com:19806/f21130546932443d98f6ec02aa4ec99a
历史频道,mitv://generationnexxxt.com:19806/e6f506b509c94bacb4a371cdbcbe7719
罪案侦缉频道,mitv://generationnexxxt.com:19806/ef7b4ee3be374092a4a0074a6be41e03
EYE TV戏剧台,mitv://generationnexxxt.com:19806/2831986ed4b448c9b626788fbd3f2f89
台视财经台,mitv://generationnexxxt.com:19806/e01d7738e33e456a812f7cefbf27b29a
纬来日本,mitv://generationnexxxt.com:19806/5f9d37ba1fc04a04aaec6979908294a2
爱尔达影剧台,mitv://generationnexxxt.com:19806/65b2176e0008ea530feeab784c543898
民视(备),mitv://generationnexxxt.com:19806/07d108fdb6f543de8226d05f281225e2
三立台湾台(备),mitv://generationnexxxt.com:19806/7554a57ea53f4c10ae4e219ac2d374c4
影迷数位电影台,mitv://generationnexxxt.com:19806/bc069c037478448a9e41dbc3e1d5d0f6
爱尔达体育1台,mitv://generationnexxxt.com:19806/68e521d35c0247ddbc5073dee98245a3
爱尔达体育3台,mitv://generationnexxxt.com:19806/3ebc6b89559c44dca30c4c259a5646b9
台视(备),mitv://generationnexxxt.com:19806/3c20d4387ec845149b2ded5f28805f18
爱尔达体育4台,mitv://generationnexxxt.com:19806/df4f198dbe6347e1a084c79d208f227d
中视(备),mitv://generationnexxxt.com:19806/c4ede9c3d1a84d0b9afe57622abcb9e7
华视(备),mitv://generationnexxxt.com:19806/177390ae66634acca9be01242a769660
东森新闻台(备),mitv://generationnexxxt.com:19806/35983e2efd5c44bf84bfb2977bbbc96d
MTV,mitv://generationnexxxt.com:19806/eb5ba5262e2e4779a1418c78d14ad1e5
东森购物1台,mitv://generationnexxxt.com:19806/eccc79da1c0a4b54b49a71277e1534a0
东森购物2台,mitv://generationnexxxt.com:19806/71a90a7da65142e795b97def2400e1fb
TechStorm,mitv://generationnexxxt.com:19806/994876c6aadc4234ba73441f18d36602
CINEMAX(B),mitv://generationnexxxt.com:19806/adf42efd52864d6e9454132f0d849fb7
亚洲美食频道(B),mitv://generationnexxxt.com:19806/8a565409a26044bead7e66ac44c894f0
美食星球(B),mitv://generationnexxxt.com:19806/60c698afbda7443998a2b9fd5c00c54d
EYE TV旅游台(B),mitv://generationnexxxt.com:19806/055ce8e749c1425c87950f93d0bf9bcd
Animax(B),mitv://generationnexxxt.com:19806/9a6969de27b145dc972e19d71c1a8932
CinemaWorld(B),mitv://generationnexxxt.com:19806/c6efdcd038204b4781cafc2273b4adb3
爱尔达体育1台(B),mitv://generationnexxxt.com:19806/38729b9421044022a4d81ee0fe899dcd
亚洲旅游台(B),mitv://generationnexxxt.com:19806/816c4598cfb641f5845b90a3bc772f1c
TVBS欢乐台(B),mitv://generationnexxxt.com:19806/b7e4efb094034ce1895b3d9a5548cc2b
高点综合台(B),mitv://generationnexxxt.com:19806/0add95963fcd4b6ba03d63cc32dbd1a4
HBO Family(B),mitv://generationnexxxt.com:19806/924dad4bd6604751ba4c4ae69781784b
HBO强档巨献(B),mitv://generationnexxxt.com:19806/85cdd046958e48a794ff6f2d26b8ceba
HBO原创巨献(B),mitv://generationnexxxt.com:19806/6cf195d6fb5a4f9bb6fd98cf97af421b
amc电影台(B),mitv://generationnexxxt.com:19806/3dc5467282034921b7124f4be60f4782
Discovery Asia(B),mitv://generationnexxxt.com:19806/65e9a59d000f257fe8f2360919064328
探索频道(B),mitv://generationnexxxt.com:19806/202aafe50f8947eeac67a09b828f8c40
动物星球(B),mitv://generationnexxxt.com:19806/ff4ce945b27940f89712c63366f0454d
三立iNEWS(B),mitv://generationnexxxt.com:19806/31103be1231e435ab69fdc1492cf08ee
霹雳台湾台(B),mitv://generationnexxxt.com:19806/c72cf3cb004849c082422b8e0fa31067
BBC Earth(B),mitv://generationnexxxt.com:19806/17826db977f04f8fa679d438d6c51700
BBC Lifestyle(B),mitv://generationnexxxt.com:19806/5955951f08424fd49e21d90e882e5228
影迷数位电影台(B),mitv://generationnexxxt.com:19806/381a31aedcd2452c9be9582fc5a8ac51
爱尔达体育4台(B),mitv://generationnexxxt.com:19806/797d51a6805c4a5fac1b71a678228513
博斯高球(B),mitv://generationnexxxt.com:19806/1938e9044d66468a9f38456fc383259f
博斯网球台(B),mitv://generationnexxxt.com:19806/6895bdc150744da98afe23ce77e32e51
博斯运动(B),mitv://generationnexxxt.com:19806/1fded122b4b74670b6012a8068e44766
博斯无限台(B),mitv://generationnexxxt.com:19806/d0a027824de144fd88aef46f0fba7c99
中天亚洲台(B),mitv://generationnexxxt.com:19806/cb5ccc31dac94210bdc7507c320fb32e
中天娱乐台(B),mitv://generationnexxxt.com:19806/f2d219cb882a47038438e2f483f7bf95
WARNER TV(B),mitv://generationnexxxt.com:19806/f613ad7c2e684a3599566ad2405d9c6e
i-Fun动漫台(B),mitv://generationnexxxt.com:19806/a215407035a548a7bd01ec29a94e5ed2
八大优频道(B),mitv://generationnexxxt.com:19806/e1b81f9f50644fd38273333129365a4c
民视第一台(B),mitv://generationnexxxt.com:19806/1c48731982a54a59a9555f7247f3bf7f
三立新闻台(B),mitv://generationnexxxt.com:19806/96118abbe8ee48ddaef2c9c1cea1af04
东森戏剧台(B),mitv://generationnexxxt.com:19806/8e23c200926a4eaaa00043b39dca9075
东森新闻台(B),mitv://generationnexxxt.com:19806/7bbf7bf4cb8f4a58893f6b5017a9fe05
历史频道(B),mitv://generationnexxxt.com:19806/63e740392c4641cc9dab02d98b74782f
爱尔达体育2台(B),mitv://generationnexxxt.com:19806/b63a56b3be724653802408c3b2044490
爱尔达体育3台(B),mitv://generationnexxxt.com:19806/c34b66fc16df4781baceff8a2f6430e4
TVBS(B),mitv://generationnexxxt.com:19806/be3d1c188f0c4b938ccfca04566b0fc1
TVBS新闻台(B),mitv://generationnexxxt.com:19806/65fa6dc600095b662a8020fe14c65804
年代新闻(B),mitv://generationnexxxt.com:19806/65fa6ea5000ec21a2a83897e03cd44bb
非凡新闻台(B),mitv://generationnexxxt.com:19806/65fa6fc4000df93d2a87ea67255a50ce

.港澳频道,#genre#

凤凰中文台,mitv://generationnexxxt.com:19806/64e1ab2a000417167359b3ca0417008f	
凤凰资讯台,mitv://generationnexxxt.com:19806/6684e9f6606f49fba9b6de846dbdcb64
凤凰香港台,mitv://generationnexxxt.com:19806/8e396c3ec52f4eee9e5b7868042b1bf2
翡翠台,mitv://147.135.39.171:9906/659ad8a2000d34621fa351dc7e476ef7
千禧经典台,mitv://generationnexxxt.com:19806/1a5b04c67ece47bb87aa482e2c73138a
TVB星河,mitv://generationnexxxt.com:19806/0c08d9d705a747908c23ba652726d777
港台电视31,mitv://generationnexxxt.com:19806/e4b56cb972e940ee8be694602294d242
港台电视32,mitv://generationnexxxt.com:19806/9c0a161f9c59476584fe4d8effc125b6
HOY TV,mitv://generationnexxxt.com:19806/10c18372b612479086c1f259245543ff
﻿翡翠台(备),mitv://147.135.39.171:9906/65e067d500071b152f5b108a3f5b16fb
J2,mitv://generationnexxxt.com:19806/6a623cf5c0bc4c96b8fd45a47af4a872
无线新闻台(备),mitv://147.135.39.171:9906/65af205400009f3c6edb7a235cfa4c88
TVB娱乐新闻台,mitv://generationnexxxt.com:19806/46bb3afe133d4cd8ac4b195c7f5f428c
无线新闻台,mitv://147.135.39.171:9906/65e067d500043d6d2f5b0fce7ad17a25
无线财经体育资讯台,mitv://generationnexxxt.com:19806/65b212f60006eae40fdd362b7ad67084
ViuTVsix,mitv://generationnexxxt.com:19806/ba99e7a39d9c4e74bacc5de14f58dcf6
ViuTV,mitv://generationnexxxt.com:19806/976916e8baee45a89d5e023224f7ab2b
澳门-MACAU,mitv://generationnexxxt.com:19806/f9ba8df6f9ed45789e882211735e6414
澳门莲花,mitv://generationnexxxt.com:19806/4c56fbe4e68541a9a759fa269574f98b
HKC 18,mitv://generationnexxxt.com:19806/140377dc9e0848678d614d451d69af9e
戏曲台,mitv://generationnexxxt.com:19806/4c3b3c3a6c8849c3aa0fc9938859e134
Thrill,mitv://generationnexxxt.com:19806/1c3c73215afd42558101c3ee65737202
明珠台,mitv://generationnexxxt.com:19806/9993262cc067418a983f0c7ec18adef9
now财经台,mitv://generationnexxxt.com:19806/88f95058c046453a973e2540701ccb4e
美亚电影台(粤语),mitv://generationnexxxt.com:19806/ee16565eb5fe46be8d22cbbde1fa9fae
18台,mitv://generationnexxxt.com:19806/8bf8f53c61944785b13817297101af20
HOY资讯台,mitv://generationnexxxt.com:19806/eb5a565eb80d40509f0a248018dfd337
Hands Up,mitv://generationnexxxt.com:19806/7a79a82b627a417f897895b4adf874aa
粤语片台,mitv://generationnexxxt.com:19806/3a44c9c92439443494b8ecff6fdb2336
亚洲剧台,mitv://generationnexxxt.com:19806/ee081a662356489d8b2170952ec91d24
功夫台,mitv://generationnexxxt.com:19806/ef6373344abf4bedae4d49ac953c1742
now新闻台,mitv://generationnexxxt.com:19806/d7a5bbf5664945cc8589b36b8434d68d
香港国际财经台,mitv://generationnexxxt.com:19806/6aa47af091b54d618d1513b1bc23b0b9
黄金翡翠台,mitv://generationnexxxt.com:19806/864714d6ebe847edaa948e9104107f12
无线财经体育资讯台(B),mitv://generationnexxxt.com:19806/acf61c067b48468dbdf3ae976c322d1a
翡翠台(B),mitv://generationnexxxt.com:19806/65f96ab8000ca1d1268c26e426ae6c37
无线新闻台(B),mitv://generationnexxxt.com:19806/85a50e6db781406bacc41b10a75a70d5
now财经台(B),mitv://generationnexxxt.com:19806/3a492b41b36f45acab0b75396aadc32d
TVB娱乐新闻台(B),mitv://generationnexxxt.com:19806/94c52f4f55a646f6825cff0b78316ae2
明珠台(B),mitv://generationnexxxt.com:19806/fd4c4431a2204a20b5c7c67698592912
香港国际财经台(B),mitv://generationnexxxt.com:19806/f3cb31dde1e040a4a30f89e8f95beea7
TVB星河(B),mitv://generationnexxxt.com:19806/2dfd5ed435e841c1b6949346c2b58583
澳门莲花(B),mitv://generationnexxxt.com:19806/35abc186b6194a4ca97a6d9f9d59e501
澳门-MACAU(B),mitv://generationnexxxt.com:19806/ed4ff86efe2647dd8c6f6f91739dd9c9
黄金翡翠台(B),mitv://generationnexxxt.com:19806/c2e1bcd2c5544341b2a0d7f7a53e0d98
ViuTVsix(B),mitv://generationnexxxt.com:19806/4117b4e170014c2fbce73011cfaf066a
now新闻台(B),mitv://generationnexxxt.com:19806/5c263253cf5241b1a155f0b1b85edea1
J2(B),mitv://147.135.39.171:9906/65fd6048000be8b2a085bc4d061c504d
凤凰中文台(B),mitv://generationnexxxt.com:19806/65fd687c000dccf1362379174a9617fc
凤凰资讯台(B),mitv://generationnexxxt.com:19806/65fd6d04000e7c8036352c8637e97c89


.虎牙频道,#genre#
 虎牙英雄联盟赛事,http://148.135.93.213:81/live/huya/660000?quality=30000
 托马斯CzH,http://148.135.93.213:81/live/huya/20641
 Zz1tai姿态,http://148.135.93.213:81/live/huya/333003
 盛世-蛇哥Colin,http://148.135.93.213:81/live/huya/5269
 卡尔,http://148.135.93.213:81/live/huya/521000
 Uzi,http://148.135.93.213:81/live/huya/100
 陈子豪,http://148.135.93.213:81/live/huya/199300
 神超,http://148.135.93.213:81/live/huya/102411?quality=10000
 八路奶粉zzz,http://148.135.93.213:81/live/huya/651343
 久爱-小予神【矛神】,http://148.135.93.213:81/live/huya/503708
 快乐老家,http://148.135.93.213:81/live/huya/880351
 小超梦ovo,http://148.135.93.213:81/live/huya/257085
 LING-树叶,http://148.135.93.213:81/live/huya/296191
 狼队Hurt,http://148.135.93.213:81/live/huya/742611
 鲨鱼哟,http://148.135.93.213:81/live/huya/400298
 宇晨【马可导师】,http://148.135.93.213:81/live/huya/691346
 一剑止战、,http://148.135.93.213:81/live/huya/599
 心态,http://148.135.93.213:81/live/huya/1066
 新颖-宗盛,http://148.135.93.213:81/live/huya/12168
 微竞丶莎莉,http://148.135.93.213:81/live/huya/836458
 Dae丶红莲,http://148.135.93.213:81/live/huya/229085
 拉风龙,http://148.135.93.213:81/live/huya/88863
 正恒丶小6【5266】,http://148.135.93.213:81/live/huya/5266
 微竞-琴琴nice,http://148.135.93.213:81/live/huya/913155
 华耀-小羊来了ting,http://148.135.93.213:81/live/huya/20520
 艾琳吖【豫双温】,http://148.135.93.213:81/live/huya/52133
 秋秋小脑婆,http://148.135.93.213:81/live/huya/632933
 周星星,http://148.135.93.213:81/live/huya/11342412
 Dae不知所措,http://148.135.93.213:81/live/huya/52647
 Dae-楚楚动人,http://148.135.93.213:81/live/huya/749561
 佩佳宝宝【企鹅】,http://148.135.93.213:81/live/huya/125179
 六尾【混子】丶,http://148.135.93.213:81/live/huya/77266
 微竞-疯行兄弟,http://148.135.93.213:81/live/huya/520123
 LING-狗妹【梦醒】,http://148.135.93.213:81/live/huya/611622
 聆听丶虎神,http://148.135.93.213:81/live/huya/575757
 腿毛【铁头娃】,http://148.135.93.213:81/live/huya/555611
 安德罗妮丶,http://148.135.93.213:81/live/huya/528300
 AG宠儿,http://148.135.93.213:81/live/huya/117979
 董月月z,http://148.135.93.213:81/live/huya/663844
 曹操大表哥【曹大厨】,http://148.135.93.213:81/live/huya/8826
 AH丶小炜,http://148.135.93.213:81/live/huya/518666
 盛世-仙女湖,http://148.135.93.213:81/live/huya/520765
 林依一【2011】,http://148.135.93.213:81/live/huya/72011
 【Miu】苏晓,http://148.135.93.213:81/live/huya/673958
 沧娱丶小豹子,http://148.135.93.213:81/live/huya/681028
 【中凯】-粤姑娘,http://148.135.93.213:81/live/huya/327954
 微竞-项星星,http://148.135.93.213:81/live/huya/20492590
 户外丶老李,http://148.135.93.213:81/live/huya/257838
 Mia小困宝,http://148.135.93.213:81/live/huya/819754
 卿暮-郭德纲于谦相声直播,http://148.135.93.213:81/live/huya/10132155
 ST-柔声细语-刘总冠,http://148.135.93.213:81/live/huya/18547091
 盛世-荼蘼【glz】,http://148.135.93.213:81/live/huya/52012
 圣逸-校长,http://148.135.93.213:81/live/huya/847243
 无敌李夫人,http://148.135.93.213:81/live/huya/920314
 浮夸【云玩家】,http://148.135.93.213:81/live/huya/52020
 东方,http://148.135.93.213:81/live/huya/573076
 YL丶罗赫,http://148.135.93.213:81/live/huya/179428
 一剑止战、仁义,http://148.135.93.213:81/live/huya/26237773
 MG-克烈,http://148.135.93.213:81/live/huya/329157
 高启颜【甜妹】,http://148.135.93.213:81/live/huya/712760
 静静宝贝【嘎嘎顶】,http://148.135.93.213:81/live/huya/28434090
 MG-猫猫,http://148.135.93.213:81/live/huya/281201
 阿斗归来了,http://148.135.93.213:81/live/huya/13303478
 视觉丶寒露【超白】,http://148.135.93.213:81/live/huya/27775815
 武林萌主唐小姐,http://148.135.93.213:81/live/huya/11336726
 陈翔六点半,http://148.135.93.213:81/live/huya/11274154
 乐悠-人间值得-小豆冠,http://148.135.93.213:81/live/huya/79529
 蓝云-你的初恋-扇皇冠,http://148.135.93.213:81/live/huya/5080
 乐悠-奢侈女友,http://148.135.93.213:81/live/huya/25585851
 ST-女生寝室,http://148.135.93.213:81/live/huya/18406884
 AzZ丶浮光,http://148.135.93.213:81/live/huya/721954
 闪电【问道】,http://148.135.93.213:81/live/huya/28165538
 正恒-紫宸【相声木兰】,http://148.135.93.213:81/live/huya/859042
 一剑止战、九零,http://148.135.93.213:81/live/huya/821875
 景色-安心,http://148.135.93.213:81/live/huya/291479
 6341-小星,http://148.135.93.213:81/live/huya/295726
 蓝新-恋爱,http://148.135.93.213:81/live/huya/712603
 AG包子,http://148.135.93.213:81/live/huya/634853
 恰遇工作室【效率上星】,http://148.135.93.213:81/live/huya/22063632
 JS丶骚龙,http://148.135.93.213:81/live/huya/294359
 狂鸟丶小宇热游-90098,http://148.135.93.213:81/live/huya/10098
 AzZ丶77仔,http://148.135.93.213:81/live/huya/77688
 DJS-周周不可爱,http://148.135.93.213:81/live/huya/297638
 姜恩惠Yommy,http://148.135.93.213:81/live/huya/265731
 微竞-想好白,http://148.135.93.213:81/live/huya/23726107
 颜满满【心动限定】,http://148.135.93.213:81/live/huya/142516
 集梦老祝【301】,http://148.135.93.213:81/live/huya/58301
 星宫-星光闪闪,http://148.135.93.213:81/live/huya/22973010
 星河-群星璀璨,http://148.135.93.213:81/live/huya/24826928
 天皓--宝藏女孩,http://148.135.93.213:81/live/huya/24776175
 盛世-红发,http://148.135.93.213:81/live/huya/23242113
 零儿电竞俱乐部,http://148.135.93.213:81/live/huya/28297012
 溜溜冲吖,http://148.135.93.213:81/live/huya/645768
 乔治-效率带粉,http://148.135.93.213:81/live/huya/282651
 LK-雨果【52009】,http://148.135.93.213:81/live/huya/52009
 AH丶天紫,http://148.135.93.213:81/live/huya/52513
 赢城、孟宝宝,http://148.135.93.213:81/live/huya/546529
 瓜皮只会难1,http://148.135.93.213:81/live/huya/52065
 AH丶大军子,http://148.135.93.213:81/live/huya/328546
 AG欧欧,http://148.135.93.213:81/live/huya/113939
 正恒、童飞飞,http://148.135.93.213:81/live/huya/712406
 正恒YJ小九筒【玛丽妹】,http://148.135.93.213:81/live/huya/91529
 【Miu】林诗诗,http://148.135.93.213:81/live/huya/27939652
 【澳音】太阳-Girl女团,http://148.135.93.213:81/live/huya/347562
 Dae-万般娇宠-林哥冠,http://148.135.93.213:81/live/huya/23736105
 香泽兔妮【发发】,http://148.135.93.213:81/live/huya/26964518
 虎牙【蛋蛋侠】,http://148.135.93.213:81/live/huya/396734
 葵子Aoi,http://148.135.93.213:81/live/huya/291332
 9c-悦诗风吟,http://148.135.93.213:81/live/huya/21232867
 星途-星月之约,http://148.135.93.213:81/live/huya/22235569
 龙赛-24小时车队,http://148.135.93.213:81/live/huya/17997598
 梦娱-唯一,http://148.135.93.213:81/live/huya/28068159
 天才少女ic,http://148.135.93.213:81/live/huya/691422
 AH、小K,http://148.135.93.213:81/live/huya/24478327
 -Mt马特,http://148.135.93.213:81/live/huya/696878
 悦风丶白老师,http://148.135.93.213:81/live/huya/610714
 唐朝-酷羡ovo带粉,http://148.135.93.213:81/live/huya/14972994
 冷青【七】,http://148.135.93.213:81/live/huya/704593
 huya丶寒星,http://148.135.93.213:81/live/huya/172392
 嘉易-原野【超级玛丽】,http://148.135.93.213:81/live/huya/121570
 赛博-桃桃子Z,http://148.135.93.213:81/live/huya/27285511
 沧娱丶千洛【276】,http://148.135.93.213:81/live/huya/92076
 DD-米利儿,http://148.135.93.213:81/live/huya/26746074
 吴-依依,http://148.135.93.213:81/live/huya/118524
 7喜先生,http://148.135.93.213:81/live/huya/11342421
 周小妹【唱歌】,http://148.135.93.213:81/live/huya/513237
 德云哈啤分社,http://148.135.93.213:81/live/huya/26631018
 虎牙斯诺克,http://148.135.93.213:81/live/huya/880214
 毒液罐头,http://148.135.93.213:81/live/huya/25286795
 喜乐靓仔,http://148.135.93.213:81/live/huya/27209034
 青岚【无规则反野】,http://148.135.93.213:81/live/huya/332364
 亿凡-米尔,http://148.135.93.213:81/live/huya/384126
 AGEven,http://148.135.93.213:81/live/huya/115753
 解说元宝,http://148.135.93.213:81/live/huya/25552153
 狂鸟-野马,http://148.135.93.213:81/live/huya/645396
 AG嘉玮,http://148.135.93.213:81/live/huya/113839
 楚恒-萨摩,http://148.135.93.213:81/live/huya/124785
 爱笑的迷人清,http://148.135.93.213:81/live/huya/24744399
 和平慢镜头,http://148.135.93.213:81/live/huya/617659
 梦珏小趴菜【宇星】,http://148.135.93.213:81/live/huya/25325270
 盛世-阅览,http://148.135.93.213:81/live/huya/263675
 JX--珂珂,http://148.135.93.213:81/live/huya/372573
 华星-刘钞钞,http://148.135.93.213:81/live/huya/243680
 一颗小胖斤,http://148.135.93.213:81/live/huya/124392
 千帆-安甜【小锦鲤】,http://148.135.93.213:81/live/huya/23602397
 丰乐-大刚【毕家军】,http://148.135.93.213:81/live/huya/413425
 林步步,http://148.135.93.213:81/live/huya/28176895
 小舞点歌台,http://148.135.93.213:81/live/huya/15590571
 米粒电脑装机,http://148.135.93.213:81/live/huya/16929106
 ST-金浴良缘,http://148.135.93.213:81/live/huya/27405688
 诺米-乐瑾,http://148.135.93.213:81/live/huya/12250
 石黑英雄,http://148.135.93.213:81/live/huya/149633
 董伊一【女野王】,http://148.135.93.213:81/live/huya/27437600
 玩味-babygirl,http://148.135.93.213:81/live/huya/683897
 欢乐丶宇少,http://148.135.93.213:81/live/huya/294398
 M丶怀逝【李白导师】,http://148.135.93.213:81/live/huya/330679
 blue棠,http://148.135.93.213:81/live/huya/52063
 盛世-风天逸,http://148.135.93.213:81/live/huya/651415
